id,domain,year,month,label,split
1420299296373567488,food,2021,7,0,train
1073272962944548864,food,2018,12,1,train
643571913135001600,fitness,2015,9,1,train
1384165128682180612,tech,2021,4,0,val
664168813529722880,fitness,2015,11,1,train
1067599880552620032,food,2018,11,1,train
1317130554471600131,tech,2020,10,0,train
899737343464280072,beauty,2017,8,0,train
1118748270765932544,food,2019,4,1,train
1080506312000225281,food,2019,1,0,train
1137026810296832001,travel,2019,6,0,val
1350207478294859777,food,2021,1,1,train
1198548933296951298,travel,2019,11,1,train
1366515947926745091,food,2021,3,1,train
1244805804890320899,food,2020,3,0,train
1095453029543931910,food,2019,2,0,train
1326327658813284352,food,2020,11,1,train
1214705870262689798,travel,2020,1,1,train
1348767235205160960,food,2021,1,1,train
1002975659357097984,beauty,2018,6,1,train
1273255389547696128,tech,2020,6,1,val
1234149359182319619,travel,2020,3,1,train
938879880476979205,beauty,2017,12,1,val
1335975402381185024,food,2020,12,1,train
957561773460262912,food,2018,1,0,train
816978340879929344,food,2017,1,0,train
926076076349984768,food,2017,11,1,train
1095441266945323008,beauty,2019,2,0,train
1405857105622364160,food,2021,6,1,train
1313407201202114566,tech,2020,10,0,train
1068366790072418305,food,2018,11,0,train
1205981282380861441,beauty,2019,12,1,train
970255015116988416,lifestyle,2018,3,1,train
1407306098181246986,food,2021,6,0,train
1063372110373052417,beauty,2018,11,0,train
1230156175175553024,tech,2020,2,1,val
1379758870017372167,food,2021,4,0,train
1067282656432463872,food,2018,11,0,train
1060795574759419905,tech,2018,11,1,val
1139605535442067456,lifestyle,2019,6,1,train
1370236399916486657,food,2021,3,1,train
1062914482647851013,food,2018,11,1,train
1326189029113655296,food,2020,11,0,train
969863937419292677,food,2018,3,0,train
922488672884346880,beauty,2017,10,1,val
1196836561284947968,travel,2019,11,1,train
1196168882769289216,travel,2019,11,0,train
600718614459723776,fitness,2015,5,0,train
1050110422190313473,food,2018,10,0,train
864908424978604032,lifestyle,2017,5,1,train
1289276712685932545,food,2020,7,1,train
1419311487806582795,lifestyle,2021,7,0,val
1402681477368750082,fitness,2021,6,0,train
1007647246928764928,food,2018,6,1,train
1214562899080802307,travel,2020,1,1,train
986888652654596096,food,2018,4,0,train
1316355095303458817,tech,2020,10,0,train
1275471293828091905,beauty,2020,6,1,train
1195217523551064064,food,2019,11,1,train
1221138519218884608,food,2020,1,0,train
1328399262225485828,food,2020,11,1,train
1384597840584916992,travel,2021,4,1,train
848897881851523073,lifestyle,2017,4,0,train
890683404181794817,lifestyle,2017,7,0,train
1194675439974797313,food,2019,11,0,train
984536985913217024,beauty,2018,4,1,train
961217857551028224,beauty,2018,2,1,train
1198978686306979842,food,2019,11,1,train
1176250718782705664,travel,2019,9,0,train
943512383825350657,beauty,2017,12,1,train
1050833980713525248,lifestyle,2018,10,1,val
1275471771244785665,beauty,2020,6,0,train
1143117348179718144,lifestyle,2019,6,0,val
1055669472244256768,food,2018,10,0,train
1087698150033371138,beauty,2019,1,1,train
1132989525632933893,food,2019,5,1,train
1094288856457846785,food,2019,2,1,train
1167213892063248384,fitness,2019,8,0,train
1256337950989627392,travel,2020,5,1,train
854656043414147072,lifestyle,2017,4,0,train
1195514018741420033,beauty,2019,11,0,train
1404876987240488964,fitness,2021,6,0,train
733328675064696832,food,2016,5,0,train
1010164633519435776,food,2018,6,0,train
1221491623017627648,food,2020,1,0,train
1098442460475412480,food,2019,2,0,train
1372792078992777223,food,2021,3,1,train
1122451260408512512,travel,2019,4,1,train
1140714089540464643,lifestyle,2019,6,1,train
1334973236048752644,food,2020,12,0,train
903379998576451587,beauty,2017,8,0,val
1234834704442036229,tech,2020,3,1,val
978253986003222530,food,2018,3,0,train
1221747793829748736,travel,2020,1,0,train
1276399338823049221,travel,2020,6,1,train
1005098280055918592,food,2018,6,0,train
1363526080540327938,food,2021,2,0,train
1379799426458284032,food,2021,4,0,train
873159449481007108,lifestyle,2017,6,0,train
1250771780203151360,travel,2020,4,1,train
1204877813582577664,travel,2019,12,1,train
1376215758859079680,fitness,2021,3,1,train
1072406706452357120,travel,2018,12,0,val
837025674825170944,lifestyle,2017,3,1,train
1379451649601720323,tech,2021,4,0,val
1381573082842816514,tech,2021,4,0,val
1105550891564916737,food,2019,3,0,train
1351984870839431175,food,2021,1,0,train
1322674712611155970,food,2020,10,1,train
1326608495148404737,travel,2020,11,1,train
1199564837040164865,food,2019,11,0,train
1108180863475429376,beauty,2019,3,1,train
1180957187746623488,food,2019,10,0,train
1071058968867467264,food,2018,12,0,train
980883371868983296,beauty,2018,4,1,val
1215226764487790592,lifestyle,2020,1,0,train
1153435977827803136,food,2019,7,0,train
1223315322947719168,travel,2020,1,1,train
1415618292937420802,food,2021,7,0,train
748519915133501440,lifestyle,2016,6,1,train
1113175818925211648,food,2019,4,1,train
941298468274032642,travel,2017,12,1,train
1041684649871921152,food,2018,9,0,train
1214211272499253248,travel,2020,1,1,train
1405119988592111616,food,2021,6,0,train
1311627273708204032,tech,2020,10,1,val
1275938941812846594,food,2020,6,0,train
1151423852599304192,travel,2019,7,0,train
852244766628741120,beauty,2017,4,0,train
1318711946066145281,travel,2020,10,1,train
1242935630977363968,beauty,2020,3,0,train
1415274060263550980,food,2021,7,0,train
1026720147359387648,food,2018,8,1,train
1053591628177440769,food,2018,10,1,train
985940251486117888,beauty,2018,4,1,val
1380480672771448832,food,2021,4,0,train
939133098503163904,food,2017,12,0,train
930471697169440771,fitness,2017,11,1,train
1196529045565005825,lifestyle,2019,11,1,train
1408798001670275080,food,2021,6,0,train
1392487983517999104,food,2021,5,0,train
1389615038705643531,lifestyle,2021,5,1,train
1156488227676741633,travel,2019,7,0,train
1095947466573254656,food,2019,2,0,train
680733680436908033,beauty,2015,12,1,train
1138953167843078144,travel,2019,6,0,train
951604666097381378,fitness,2018,1,1,train
939822265922973698,food,2017,12,0,train
1138911209548390401,travel,2019,6,0,train
1312230774918148096,food,2020,10,0,train
1367965445945491464,food,2021,3,0,train
1309688561092845568,food,2020,9,1,train
1242802287225044992,tech,2020,3,1,val
978716643407876097,beauty,2018,3,0,train
1274899574872838144,travel,2020,6,0,train
1074120969457991682,food,2018,12,0,train
685870724016377856,fitness,2016,1,1,val
1198058009483571201,food,2019,11,1,train
1109173067941474305,beauty,2019,3,0,train
1027603204937273344,food,2018,8,0,train
1086326506874331137,lifestyle,2019,1,0,val
1068377810526498816,food,2018,11,0,train
994231813123035136,food,2018,5,1,train
1133587850988072960,food,2019,5,1,train
876426302173175808,food,2017,6,0,train
1019973078355468288,food,2018,7,0,train
1085965466248585218,food,2019,1,1,train
1118748938503372800,food,2019,4,0,train
1414901921085726720,tech,2021,7,0,train
1410230421422546944,tech,2021,6,1,val
873260864987688968,beauty,2017,6,0,train
1224394630097031170,beauty,2020,2,0,train
1267558568141578241,food,2020,6,0,train
1259899509485776896,tech,2020,5,0,val
1094156263032795136,food,2019,2,1,train
1405857086404063241,food,2021,6,1,train
1131636036000505857,lifestyle,2019,5,1,train
848251167314522113,lifestyle,2017,4,1,train
1050214646169432065,food,2018,10,1,train
1073293014712442882,food,2018,12,1,train
954994488203710464,food,2018,1,0,train
1204271965390831616,food,2019,12,0,train
1264947532011978752,food,2020,5,0,train
1379396275922165768,food,2021,4,0,train
1381469423794552833,tech,2021,4,0,val
962434230935531520,beauty,2018,2,1,train
937072658210000904,beauty,2017,12,1,val
939093096700219393,food,2017,12,0,train
1056241448616710145,food,2018,10,1,train
1098442429303271425,food,2019,2,0,train
777493443165560832,food,2016,9,1,train
1190470715000131586,beauty,2019,11,0,train
1394963729771634688,food,2021,5,1,train
1204780760382787584,travel,2019,12,0,train
1192535066401857536,food,2019,11,0,train
1383124821370925056,food,2021,4,1,train
1221991781648293889,food,2020,1,0,train
1322050089968455682,food,2020,10,1,train
1338585564644331527,food,2020,12,0,train
812351469164908544,beauty,2016,12,0,val
1206646533317218306,beauty,2019,12,1,train
1413788114737242117,food,2021,7,0,train
1086331701272268800,beauty,2019,1,0,train
674503705094447104,fitness,2015,12,1,val
1401136515455934473,food,2021,6,0,train
1170007335235915779,travel,2019,9,1,train
1113893034796756992,lifestyle,2019,4,1,val
1291469102888947727,food,2020,8,1,train
1189654247266246657,tech,2019,10,0,train
1266192141069369345,beauty,2020,5,1,train
1402907873869393922,food,2021,6,0,train
1279506520300978178,travel,2020,7,0,train
1422888510185377793,food,2021,8,0,train
578555860542205952,fitness,2015,3,1,val
1221503198315212802,food,2020,1,0,train
1298790473285267458,food,2020,8,1,train
1237428076113518593,tech,2020,3,0,val
1045172195461337088,food,2018,9,1,train
1384856774583492608,food,2021,4,0,train
1092887246884212738,food,2019,2,0,train
1334697295787470850,fitness,2020,12,0,train
1194679895391186944,travel,2019,11,1,train
1328364957109342208,tech,2020,11,1,train
1283742405867507713,tech,2020,7,0,val
771349517702729728,beauty,2016,9,1,train
1390156502829178883,food,2021,5,0,train
1075137668999196672,food,2018,12,1,train
1410701809740566528,food,2021,7,0,train
1211813562936516608,food,2019,12,1,train
1054027396351909888,food,2018,10,0,train
1237538811904585731,travel,2020,3,1,train
1094336489750781952,food,2019,2,0,train
1074363657272918017,lifestyle,2018,12,0,train
1217650868725612544,travel,2020,1,1,train
1060401419700846592,food,2018,11,1,train
1194229926465081344,travel,2019,11,0,train
1243702848275329026,travel,2020,3,0,train
613031201155100672,fitness,2015,6,1,train
1416004924530364434,tech,2021,7,1,val
1176185039039561728,beauty,2019,9,1,train
1190185216264015873,travel,2019,11,0,train
934535935705874433,beauty,2017,11,1,val
1364399508747137024,food,2021,2,0,train
1416529667927027712,food,2021,7,0,train
1349760283808583681,beauty,2021,1,0,train
1149823059093856262,travel,2019,7,1,train
1073230256163774464,food,2018,12,0,train
1115192701039906818,lifestyle,2019,4,0,train
753302120225312768,fitness,2016,7,1,train
1319146148930613249,travel,2020,10,1,train
1331456814928457728,food,2020,11,1,train
1149199839034519553,food,2019,7,0,train
846343778055147520,food,2017,3,0,train
963585979532455937,beauty,2018,2,1,val
892061072437501953,lifestyle,2017,7,1,train
1030338865872216064,food,2018,8,0,train
1174760093965045764,lifestyle,2019,9,0,train
1411136711657152513,food,2021,7,1,train
1412775833115140099,tech,2021,7,0,val
1166711498015723520,travel,2019,8,1,train
1025277548421365761,food,2018,8,0,train
1009071790373687297,food,2018,6,0,train
1380147925255327745,lifestyle,2021,4,0,train
1035810464314187776,food,2018,9,0,train
1371484114478530560,food,2021,3,1,train
1281035467434209282,food,2020,7,1,train
1362276576856051712,food,2021,2,0,train
1075234815895592960,food,2018,12,1,train
1197729665441390592,food,2019,11,1,train
1350189344422834176,food,2021,1,0,train
1412348619785596932,food,2021,7,0,train
1282856855329484805,food,2020,7,0,train
1148382299190419456,travel,2019,7,0,train
855532804377128962,beauty,2017,4,0,train
1387459926507888643,food,2021,4,0,train
1091815056751427586,food,2019,2,1,train
944976023761899521,fitness,2017,12,1,train
1370059881156386819,food,2021,3,1,train
886210609032908801,beauty,2017,7,0,val
974636093164408832,beauty,2018,3,0,train
1188389309826633729,travel,2019,10,0,train
1024552030252269568,food,2018,8,1,train
1224073541722701824,travel,2020,2,1,train
1152710605561745408,food,2019,7,0,train
1188996398609387520,food,2019,10,1,train
1151155651646763011,travel,2019,7,1,train
1321139985060343810,food,2020,10,1,train
1176205739725074432,lifestyle,2019,9,0,val
1287447390178422784,travel,2020,7,1,train
1417811632734932992,food,2021,7,1,train
1218232036089040896,travel,2020,1,1,train
994994099198611457,beauty,2018,5,0,train
934801449011351555,lifestyle,2017,11,0,train
885467757734703106,food,2017,7,1,train
1324152051169939458,food,2020,11,0,train
1075563304683233280,food,2018,12,0,train
1275172368009187328,beauty,2020,6,1,train
1224359119110451201,tech,2020,2,0,train
1243020409571663873,food,2020,3,0,train
1079866328452861955,food,2018,12,1,train
1400123606672318466,food,2021,6,0,train
979746212608925696,lifestyle,2018,3,1,val
1309688516155244544,food,2020,9,1,train
849284216927997954,fitness,2017,4,1,train
1197620811680636930,travel,2019,11,1,train
1052014348917493762,food,2018,10,1,train
1368487496343031813,lifestyle,2021,3,1,train
1092134670022643713,food,2019,2,1,train
899348709187739649,lifestyle,2017,8,0,train
1288963114088751107,food,2020,7,1,train
1043264615973576704,beauty,2018,9,0,train
1339812909065617408,tech,2020,12,0,train
1334198775498350599,beauty,2020,12,0,train
1393757557164941312,food,2021,5,1,train
1353366643724828673,tech,2021,1,0,val
1413465648462655492,food,2021,7,0,train
1113309562369503233,travel,2019,4,1,val
1376336073966690309,travel,2021,3,0,train
1347381480457166848,tech,2021,1,0,train
1333382565034676226,food,2020,11,1,train
1210823696853565440,food,2019,12,1,train
1328915173780770817,food,2020,11,1,train
934969207887982592,beauty,2017,11,0,val
1073623140113227776,beauty,2018,12,1,train
1219979739512729600,food,2020,1,0,train
1397149141587795974,food,2021,5,0,train
986547912472743936,food,2018,4,1,train
924927662426066944,beauty,2017,10,0,val
1372150603170729986,food,2021,3,0,train
930070836060573696,beauty,2017,11,1,train
1399738308037550087,tech,2021,6,0,val
1014568815282270208,beauty,2018,7,0,train
1380482175880007682,food,2021,4,0,train
1221870658151424000,fitness,2020,1,1,train
1281271453053304833,food,2020,7,1,train
1302389093725163520,beauty,2020,9,1,train
1375235674341711872,food,2021,3,0,train
1294362683404431360,food,2020,8,0,train
1139053034242236422,beauty,2019,6,1,train
1083021466327834624,food,2019,1,0,train
1095519900477595648,food,2019,2,0,train
1107845964491091968,food,2019,3,0,train
1331691446689263616,food,2020,11,0,train
1128305598066458627,travel,2019,5,1,train
1392487873757155336,tech,2021,5,0,train
1322120926411001856,food,2020,10,1,train
1201590417558519808,food,2019,12,1,train
1292167822869762048,travel,2020,8,0,train
1308583425419468800,travel,2020,9,1,train
1267033097943633926,lifestyle,2020,5,1,val
1021388187896295426,food,2018,7,0,train
1055894171888898049,food,2018,10,0,train
1324221672816336896,tech,2020,11,1,train
1053160730256687104,food,2018,10,0,train
1216834467601448962,beauty,2020,1,1,train
1317865761109671937,travel,2020,10,0,train
1138693396762112000,beauty,2019,6,0,train
1014953085565796356,beauty,2018,7,1,train
1421124876094611467,food,2021,7,0,train
1011158812210946048,beauty,2018,6,1,train
662364950543732736,fitness,2015,11,1,train
1149360163473821696,travel,2019,7,0,train
1083221511912095744,beauty,2019,1,1,train
1273118459342315520,food,2020,6,1,train
1232484135282675712,travel,2020,2,0,train
1318705509743185920,travel,2020,10,1,train
1139971933926281216,beauty,2019,6,1,train
1196839070447501312,beauty,2019,11,1,train
1276399220426227712,travel,2020,6,0,train
1192296741556457472,food,2019,11,0,train
891660942345457664,lifestyle,2017,7,0,train
1350114444089708546,tech,2021,1,0,train
1092132161073958914,food,2019,2,1,train
1310534532718907392,travel,2020,9,1,train
1026551518491697154,beauty,2018,8,0,train
1202054944838340609,travel,2019,12,1,train
1333571854779473920,food,2020,12,0,train
978692498062282752,beauty,2018,3,0,train
1423313203883282434,lifestyle,2021,8,1,train
1417839694143008769,travel,2021,7,1,train
1126865265449369600,fitness,2019,5,0,train
1405117479785885699,food,2021,6,1,train
1271842295093092352,travel,2020,6,1,train
994682049314377730,lifestyle,2018,5,0,train
1375722628242100224,food,2021,3,0,train
1422890149575282692,tech,2021,8,1,val
939183805276889088,food,2017,12,0,train
1232485788119531520,travel,2020,2,0,train
1275172183682068480,beauty,2020,6,0,train
1359365463575318533,food,2021,2,0,train
1191163550745497601,food,2019,11,0,train
1082657055679361029,travel,2019,1,0,train
1323622578066542592,tech,2020,11,0,train
1386003443551248389,tech,2021,4,0,val
1221014660494905345,travel,2020,1,0,train
1298786912753221634,food,2020,8,1,train
1127841538472595456,travel,2019,5,1,train
1139063284475322368,food,2019,6,0,train
979029696498360323,food,2018,3,0,train
1213147748792504320,travel,2020,1,1,train
1412745066880196617,food,2021,7,0,train
1001911479124287488,beauty,2018,5,1,train
1128698960288329728,beauty,2019,5,1,train
1217535589140041728,travel,2020,1,1,train
1093973796569210880,lifestyle,2019,2,0,train
1052092982927736837,food,2018,10,1,train
1084819483754184704,lifestyle,2019,1,0,train
1395630514627780612,food,2021,5,1,train
1138895046151999488,travel,2019,6,0,train
1151952941785473025,beauty,2019,7,1,val
1156822040881618944,food,2019,8,0,train
1319469057901379584,food,2020,10,0,train
1194294699814793216,travel,2019,11,0,train
1269550610254364672,food,2020,6,0,train
1305085177845157889,travel,2020,9,1,train
1285983287425605634,travel,2020,7,1,train
1113082688204931072,food,2019,4,1,train
782534029673394176,fitness,2016,10,0,val
1239754749064273920,food,2020,3,0,train
1380111544558755841,food,2021,4,1,train
1333383727452446720,food,2020,11,0,train
1329343131225968641,food,2020,11,1,train
1371471501493420032,food,2021,3,1,train
1040248302845882369,food,2018,9,1,train
1348763204315447298,food,2021,1,1,train
1352807434285363208,food,2021,1,1,train
1339222303050059777,food,2020,12,1,train
1202288986175217665,food,2019,12,0,train
1077242004810145794,beauty,2018,12,0,train
943791051407527937,food,2017,12,0,train
1386818120803835913,food,2021,4,1,train
1269670234857897986,travel,2020,6,0,train
1241061839179571200,food,2020,3,0,train
1172171277672615937,food,2019,9,1,train
1149200026285027329,food,2019,7,0,train
1185907529731203072,beauty,2019,10,1,train
1075266046213414912,food,2018,12,1,train
881931896669732864,food,2017,7,1,train
1314224364838035456,tech,2020,10,1,train
1418155530988650497,food,2021,7,0,train
1228812125872672770,food,2020,2,1,train
1232499435818475520,travel,2020,2,1,train
1338926240015790088,beauty,2020,12,1,train
1190687317742280704,lifestyle,2019,11,0,val
1329114698122465282,tech,2020,11,0,val
1257672917648846848,food,2020,5,0,train
1178825029850746881,travel,2019,10,0,train
1204930813600706560,travel,2019,12,1,train
1386796460021268489,food,2021,4,1,train
1073210853397356544,food,2018,12,1,train
1248594851458715650,food,2020,4,0,train
1138935641331445761,beauty,2019,6,0,train
1073220024817594368,food,2018,12,1,train
902166427788038145,lifestyle,2017,8,0,train
1179437096924258305,travel,2019,10,1,train
1107845517038489600,food,2019,3,0,train
1130843685992783874,food,2019,5,0,train
970717829065568256,tech,2018,3,0,val
937764446621130753,food,2017,12,1,train
1263902775567503361,beauty,2020,5,1,train
1189393550737170434,food,2019,10,1,train
1419787705219616770,fitness,2021,7,1,train
1193706455343353857,food,2019,11,0,train
1292817698225823745,food,2020,8,0,train
1100400435704274944,tech,2019,2,0,train
1330889376977489921,food,2020,11,1,train
1338702152282370051,food,2020,12,1,train
1312414628698304513,tech,2020,10,1,val
1282137648413327360,food,2020,7,0,train
1280582560905601025,food,2020,7,1,train
1239730526727966720,food,2020,3,0,train
1367151850957529096,tech,2021,3,0,train
1373976123349073922,tech,2021,3,0,train
1095231882248228864,food,2019,2,0,train
1408393165342580739,food,2021,6,1,train
1319348057251717126,food,2020,10,0,train
983767588915335168,lifestyle,2018,4,1,val
1347079452832968704,tech,2021,1,0,train
1073323226988728321,food,2018,12,0,train
1409752400865284098,food,2021,6,0,train
1316747786101174272,travel,2020,10,1,train
928299976865796096,beauty,2017,11,1,val
1334595035157966865,food,2020,12,0,train
1171405717242351617,travel,2019,9,0,train
1050117479589134337,food,2018,10,1,train
754661193789300736,food,2016,7,1,train
1360439418360840192,tech,2021,2,0,val
1321123614687596545,food,2020,10,0,train
1091314268878852097,food,2019,2,0,train
1217620751970394118,travel,2020,1,1,train
1385357963473432587,lifestyle,2021,4,0,val
1350180977067372544,tech,2021,1,1,val
1331616574562852866,travel,2020,11,0,train
1057071668642959361,food,2018,10,1,train
1039129258994618368,fitness,2018,9,0,train
1214181096444846080,beauty,2020,1,1,train
1186320667005931520,lifestyle,2019,10,1,train
1040655165974560768,food,2018,9,0,train
1311307305221320704,tech,2020,9,1,train
850746335938703363,lifestyle,2017,4,1,train
1326088969285677057,tech,2020,11,0,val
1341906699393912833,food,2020,12,0,train
927189479798001665,lifestyle,2017,11,0,train
1032155712867192832,food,2018,8,1,train
1040682430229831681,food,2018,9,0,train
1075142695436386305,food,2018,12,1,train
996054630646910977,travel,2018,5,0,val
1070613234179301376,food,2018,12,1,train
1330966405219540993,travel,2020,11,0,train
1375488284806234117,fitness,2021,3,1,train
1102769613882957824,food,2019,3,0,train
613038788399362049,beauty,2015,6,1,train
1415616897781932037,food,2021,7,0,train
1325871212195614720,food,2020,11,1,train
1204261556264923136,food,2019,12,0,train
1199738695382904833,food,2019,11,0,train
1349075810129424393,beauty,2021,1,0,train
1071957178515365889,beauty,2018,12,1,train
1212186184794947589,beauty,2020,1,0,train
1321617852647038976,food,2020,10,0,train
1308795808784027648,tech,2020,9,1,val
1396924823121584130,food,2021,5,0,train
969210288586272768,food,2018,3,0,train
940659619881418752,beauty,2017,12,1,val
1194004292262400005,travel,2019,11,1,train
1402910697323831304,food,2021,6,0,train
1054359537350860801,fitness,2018,10,0,train
1228134074621014018,food,2020,2,0,train
1327170459922812928,food,2020,11,0,train
834039155881603074,food,2017,2,1,train
871769333986406403,lifestyle,2017,6,1,train
1410164143940722689,food,2021,6,0,train
1278461391649869827,food,2020,7,1,train
1052789488068583424,food,2018,10,1,train
1364078377930534913,food,2021,2,0,train
878124473613828096,fitness,2017,6,0,train
1.20702E+18,beauty,2019,12,0,train
1079873872013463553,food,2018,12,1,train
1200870194257768449,lifestyle,2019,11,1,train
1137120105991720960,lifestyle,2019,6,0,train
1095452984279031809,food,2019,2,0,train
1371139277321601026,travel,2021,3,1,train
720313131860238336,fitness,2016,4,0,train
1049685519859425281,food,2018,10,1,train
1288258391920578561,food,2020,7,1,train
831929720937775105,lifestyle,2017,2,0,train
1243748202303520768,food,2020,3,0,train
1100724579268546560,food,2019,2,1,train
1187126300844032000,beauty,2019,10,1,train
1295433652210458632,food,2020,8,1,train
1310794454907777024,food,2020,9,1,train
1324813821832241152,tech,2020,11,0,val
981946262143619073,beauty,2018,4,0,train
1282122290331885568,travel,2020,7,1,train
1397881036810252290,food,2021,5,0,train
914417053209161728,beauty,2017,10,0,train
1418495176528572423,fitness,2021,7,1,train
1126095658715316224,lifestyle,2019,5,0,train
1207684819276185600,travel,2019,12,0,train
744609209816387585,beauty,2016,6,0,val
759004030622244865,food,2016,7,0,train
1331012530429435910,food,2020,11,0,train
1165995695758880768,travel,2019,8,1,train
1091778025815830528,lifestyle,2019,2,0,val
1057072216012144645,food,2018,10,1,train
843916143874260997,lifestyle,2017,3,0,train
1062914596514750465,food,2018,11,0,train
1072281410046754819,food,2018,12,1,train
1192657526828851201,food,2019,11,1,train
1047597409180815360,food,2018,10,1,train
1162343005531070466,travel,2019,8,1,train
835122423217418240,beauty,2017,2,1,train
1192647926138331136,food,2019,11,0,train
1300072898384732160,food,2020,8,0,train
1396821714005286912,tech,2021,5,0,train
1182303082916597760,travel,2019,10,0,train
1204727472333438979,travel,2019,12,1,train
1031726363311595521,food,2018,8,0,train
1408032380875649024,food,2021,6,0,train
1072300910569840640,food,2018,12,0,train
1202316268486815744,food,2019,12,0,train
1317198320918515712,travel,2020,10,0,train
1308570551066267648,travel,2020,9,1,train
1049685788643024897,food,2018,10,1,train
1379066477144371200,food,2021,4,0,train
1420789474359926788,lifestyle,2021,7,1,train
1192091776967942146,travel,2019,11,1,train
1022198996297822208,food,2018,7,0,train
1290694920366243841,beauty,2020,8,1,train
1070069341880836096,food,2018,12,1,train
1383261481739849732,food,2021,4,0,train
1121485954814840832,beauty,2019,4,1,train
984422399222407169,beauty,2018,4,0,train
1263168129858969600,tech,2020,5,1,val
1419944139504844800,food,2021,7,0,train
1120702766253473797,beauty,2019,4,1,train
1319452129711525888,travel,2020,10,0,train
1211847829498449921,food,2019,12,0,train
1224382066617470976,tech,2020,2,0,val
1070094447931781121,food,2018,12,1,train
1050628367777558529,food,2018,10,1,train
1415619651405504516,tech,2021,7,0,train
1326562819970658305,food,2020,11,0,train
956929790153515008,fitness,2018,1,1,train
1164624329415507968,lifestyle,2019,8,1,val
1394665200515788804,travel,2021,5,1,train
1353441910602387456,tech,2021,1,0,train
1223319780972736512,travel,2020,1,0,train
1328831448237936642,food,2020,11,0,train
1309196530478272513,tech,2020,9,0,train
1128590110382018560,travel,2019,5,1,train
1202003312662503427,travel,2019,12,0,train
1422469357070921756,tech,2021,8,0,val
1181646477057282049,lifestyle,2019,10,1,train
1339201205449396224,tech,2020,12,0,val
1348751988192903173,food,2021,1,0,train
1408427052311597058,food,2021,6,0,train
1131945953286660096,travel,2019,5,1,train
1032521386563186689,food,2018,8,0,train
1239940879491661824,tech,2020,3,0,val
1171507745767354373,travel,2019,9,0,train
863854027632783360,fitness,2017,5,1,train
920008343887982593,beauty,2017,10,0,train
1291507622424780801,food,2020,8,0,train
1151909300350136322,food,2019,7,1,train
827592819162415104,fitness,2017,2,1,val
856782676992434177,fitness,2017,4,0,val
1224067582485049351,travel,2020,2,1,train
831685933674164224,beauty,2017,2,1,train
1328926059362799616,food,2020,11,0,train
1221014630077739009,travel,2020,1,0,train
936978915444346882,beauty,2017,12,1,val
834058866455359490,beauty,2017,2,1,train
993574457817157633,beauty,2018,5,0,train
1244803516704518144,food,2020,3,1,train
1002138825282465793,travel,2018,5,1,train
1069687172826058752,food,2018,12,1,train
1218382203622543362,food,2020,1,1,train
1422888409740111874,food,2021,8,0,train
1198329098075951104,food,2019,11,1,train
1316568745695948805,food,2020,10,0,train
1083553788391243777,food,2019,1,0,train
1407375427837087745,tech,2021,6,0,val
1318719043017330689,travel,2020,10,1,train
1282811559048294408,food,2020,7,0,train
1130844017657356288,food,2019,5,0,train
972057342010429440,food,2018,3,0,train
1016716219637010432,beauty,2018,7,1,train
981188683931029504,travel,2018,4,1,val
1280099464917716993,lifestyle,2020,7,1,train
1324058384325398528,food,2020,11,0,train
1230560363894018058,tech,2020,2,1,val
1408026350326214656,food,2021,6,0,train
977608494122766336,beauty,2018,3,0,train
1185531807023976450,beauty,2019,10,0,train
1419944813571366919,food,2021,7,1,train
1123889994115047432,lifestyle,2019,5,0,train
1029241292511997952,food,2018,8,1,train
887386266031054850,fitness,2017,7,0,train
1332832458291679232,food,2020,11,1,train
1347102245729542144,tech,2021,1,0,train
1316030730988916742,lifestyle,2020,10,1,train
1422409658526953473,food,2021,8,0,train
1379758226212749314,food,2021,4,0,train
1402596454351478784,food,2021,6,0,train
1185160821745311744,travel,2019,10,1,train
1395171207885074437,tech,2021,5,0,val
1100731101188931586,food,2019,2,1,train
1118747560972300290,food,2019,4,1,train
1319104564071559168,food,2020,10,1,train
987413657452793856,beauty,2018,4,0,train
1181585504594284544,travel,2019,10,1,train
787309563343011841,fitness,2016,10,1,train
1237543182881026050,travel,2020,3,0,train
1268892877238734849,travel,2020,6,0,train
1116899375832272896,food,2019,4,0,train
1237551910028107777,travel,2020,3,1,train
1215591928856817664,food,2020,1,1,train
1191883724549447680,travel,2019,11,0,train
1232233531142787072,travel,2020,2,0,train
1409927229547683841,tech,2021,6,1,val
1263083756249911297,lifestyle,2020,5,1,train
1400422269621399560,food,2021,6,1,train
1152612830622785536,food,2019,7,1,train
1381932858785341440,food,2021,4,0,train
1074090772071399426,food,2018,12,0,train
1386787032740114433,food,2021,4,0,train
1052093475578101760,food,2018,10,0,train
1338578032450281474,food,2020,12,0,train
1352675773837176836,beauty,2021,1,0,train
1151423746189811712,travel,2019,7,0,train
1164860531146141701,travel,2019,8,1,train
1015611337160953856,beauty,2018,7,0,val
1382994054879776769,fitness,2021,4,0,train
1210581113749549056,food,2019,12,0,train
993461459953664001,food,2018,5,0,train
1257396467762855938,travel,2020,5,0,train
1280661158559649793,food,2020,7,1,train
1207166796521861126,food,2019,12,1,train
1325519759656542216,food,2020,11,0,train
1072241108611227654,food,2018,12,1,train
1276142106894049280,food,2020,6,0,train
1040652567817216000,food,2018,9,1,train
1327117073445695490,food,2020,11,1,train
1050628205369995265,food,2018,10,1,train
958133930586267650,beauty,2018,1,1,train
1327128397965897728,food,2020,11,1,train
